Date,From_Community,Maximum_Temperature,Minimum_Temperature,Average_Temperature,Temperature_Range,Total_Precipitation,Total_Snow,Average_Humidity,Maximum_Wind_Speed
2016-12-10,NEAR WEST SIDE,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,NEW CITY,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,NORTH CENTER,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,NORTH LAWNDALE,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,NORTH PARK,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,PORTAGE PARK,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,ROGERS PARK,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,SOUTH CHICAGO,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,SOUTH LAWNDALE,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,SOUTH SHORE,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,UPTOWN,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WASHINGTON PARK,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WEST ENGLEWOOD,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WEST GARFIELD PARK,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WEST RIDGE,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WEST TOWN,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-10,WOODLAWN,23.8,15.5,19.65,8.3,0.01,0.2,89,11
2016-12-11,ALBANY PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,ARMOUR SQUARE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,AUSTIN,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,AVALON PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,AVONDALE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,BRIDGEPORT,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,CHATHAM,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,DOUGLAS,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,EAST GARFIELD PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,EDGEWATER,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,ENGLEWOOD,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,FULLER PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,GRAND BOULEVARD,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,GREATER GRAND CROSSING,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,HERMOSA,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,HUMBOLDT PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,HYDE PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,IRVING PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,KENWOOD,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LAKE VIEW,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LINCOLN PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LINCOLN SQUARE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LOGAN SQUARE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LOOP,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,LOWER WEST SIDE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,MCKINLEY PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NEAR NORTH SIDE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NEAR SOUTH SIDE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NEAR WEST SIDE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NEW CITY,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NORTH CENTER,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NORTH LAWNDALE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,NORTH PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,PORTAGE PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,ROGERS PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,SOUTH CHICAGO,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,SOUTH LAWNDALE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,SOUTH SHORE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,UPTOWN,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WASHINGTON PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WEST ENGLEWOOD,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WEST GARFIELD PARK,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WEST RIDGE,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WEST TOWN,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-11,WOODLAWN,33.7,22.1,27.9,11.6,0.71,7.4,94,18
2016-12-12,ALBANY PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,ARMOUR SQUARE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,AUSTIN,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,AVALON PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,AVONDALE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,BRIDGEPORT,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,CHATHAM,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,DOUGLAS,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,EAST GARFIELD PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,EDGEWATER,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,ENGLEWOOD,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,FULLER PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,GRAND BOULEVARD,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,GREATER GRAND CROSSING,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,HERMOSA,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,HUMBOLDT PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,HYDE PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,IRVING PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,KENWOOD,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LAKE VIEW,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LINCOLN PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LINCOLN SQUARE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LOGAN SQUARE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LOOP,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,LOWER WEST SIDE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,MCKINLEY PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NEAR NORTH SIDE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NEAR SOUTH SIDE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NEAR WEST SIDE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NEW CITY,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NORTH CENTER,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NORTH LAWNDALE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,NORTH PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,PORTAGE PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,ROGERS PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,SOUTH CHICAGO,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,SOUTH LAWNDALE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,SOUTH SHORE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,UPTOWN,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WASHINGTON PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WEST ENGLEWOOD,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WEST GARFIELD PARK,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WEST RIDGE,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WEST TOWN,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-12,WOODLAWN,33.9,17.6,25.75,16.3,0.18,1.3,95,16
2016-12-13,ALBANY PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,ARMOUR SQUARE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,AUSTIN,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,AVALON PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,AVONDALE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,BRIDGEPORT,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,CHATHAM,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,DOUGLAS,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,EAST GARFIELD PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,EDGEWATER,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,ENGLEWOOD,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,FULLER PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,GRAND BOULEVARD,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,GREATER GRAND CROSSING,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,HERMOSA,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,HUMBOLDT PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,HYDE PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,IRVING PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,KENWOOD,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LAKE VIEW,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LINCOLN PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LINCOLN SQUARE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LOGAN SQUARE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LOOP,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,LOWER WEST SIDE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,MCKINLEY PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NEAR NORTH SIDE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NEAR SOUTH SIDE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NEAR WEST SIDE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NEW CITY,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NORTH CENTER,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NORTH LAWNDALE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,NORTH PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,PORTAGE PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,ROGERS PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,SOUTH CHICAGO,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,SOUTH LAWNDALE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,SOUTH SHORE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,UPTOWN,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WASHINGTON PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WEST ENGLEWOOD,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WEST GARFIELD PARK,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WEST RIDGE,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WEST TOWN,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-13,WOODLAWN,23,9.5,16.25,13.5,0.01,0.1,93,15
2016-12-14,ALBANY PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,ARMOUR SQUARE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,AUSTIN,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,AVALON PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,AVONDALE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,BRIDGEPORT,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,CHATHAM,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,DOUGLAS,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,EAST GARFIELD PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,EDGEWATER,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,ENGLEWOOD,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,FULLER PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,GRAND BOULEVARD,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,GREATER GRAND CROSSING,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,HERMOSA,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,HUMBOLDT PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,HYDE PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,IRVING PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,KENWOOD,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LAKE VIEW,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LINCOLN PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LINCOLN SQUARE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LOGAN SQUARE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LOOP,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,LOWER WEST SIDE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,MCKINLEY PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NEAR NORTH SIDE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NEAR SOUTH SIDE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NEAR WEST SIDE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NEW CITY,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NORTH CENTER,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NORTH LAWNDALE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,NORTH PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,PORTAGE PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,ROGERS PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,SOUTH CHICAGO,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,SOUTH LAWNDALE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,SOUTH SHORE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,UPTOWN,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WASHINGTON PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WEST ENGLEWOOD,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WEST GARFIELD PARK,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WEST RIDGE,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WEST TOWN,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-14,WOODLAWN,20.2,4.6,12.4,15.6,0.001,0,90,22
2016-12-15,ALBANY PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,ARMOUR SQUARE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,AUSTIN,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,AVALON PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,AVONDALE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,BRIDGEPORT,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,CHATHAM,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,DOUGLAS,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,EAST GARFIELD PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,EDGEWATER,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,ENGLEWOOD,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,FULLER PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,GRAND BOULEVARD,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,GREATER GRAND CROSSING,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,HERMOSA,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,HUMBOLDT PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,HYDE PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,IRVING PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,KENWOOD,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LAKE VIEW,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LINCOLN PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LINCOLN SQUARE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LOGAN SQUARE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LOOP,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,LOWER WEST SIDE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,MCKINLEY PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NEAR NORTH SIDE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NEAR SOUTH SIDE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NEAR WEST SIDE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NEW CITY,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NORTH CENTER,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NORTH LAWNDALE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,NORTH PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,PORTAGE PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,ROGERS PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,SOUTH CHICAGO,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,SOUTH LAWNDALE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,SOUTH SHORE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,UPTOWN,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WASHINGTON PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WEST ENGLEWOOD,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WEST GARFIELD PARK,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WEST RIDGE,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WEST TOWN,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-15,WOODLAWN,11.4,-1.3,5.05,12.7,0.001,0,96,22
2016-12-16,ALBANY PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,ARMOUR SQUARE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,AUSTIN,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,AVALON PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,AVONDALE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,BRIDGEPORT,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,CHATHAM,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,DOUGLAS,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,EAST GARFIELD PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,EDGEWATER,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,ENGLEWOOD,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,FULLER PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,GRAND BOULEVARD,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,GREATER GRAND CROSSING,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,HERMOSA,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,HUMBOLDT PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,HYDE PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,IRVING PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,KENWOOD,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LAKE VIEW,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LINCOLN PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LINCOLN SQUARE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LOGAN SQUARE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LOOP,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,LOWER WEST SIDE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,MCKINLEY PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NEAR NORTH SIDE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NEAR SOUTH SIDE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NEAR WEST SIDE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NEW CITY,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NORTH CENTER,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NORTH LAWNDALE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,NORTH PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,PORTAGE PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,ROGERS PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,SOUTH CHICAGO,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,SOUTH LAWNDALE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,SOUTH SHORE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,UPTOWN,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WASHINGTON PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WEST ENGLEWOOD,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WEST GARFIELD PARK,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WEST RIDGE,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WEST TOWN,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-16,WOODLAWN,19.7,3.9,11.8,15.8,0.06,0.8,90,16
2016-12-17,ALBANY PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,ARMOUR SQUARE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,AUSTIN,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,AVALON PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,AVONDALE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,BRIDGEPORT,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,CHATHAM,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,DOUGLAS,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,EAST GARFIELD PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,EDGEWATER,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,ENGLEWOOD,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,FULLER PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,GRAND BOULEVARD,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,GREATER GRAND CROSSING,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,HERMOSA,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,HUMBOLDT PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,HYDE PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,IRVING PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,KENWOOD,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LAKE VIEW,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LINCOLN PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LINCOLN SQUARE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LOGAN SQUARE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LOOP,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,LOWER WEST SIDE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,MCKINLEY PARK,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,NEAR NORTH SIDE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
2016-12-17,NEAR SOUTH SIDE,23.8,18.9,21.35,4.9,0.3,4.3,95,15
